state,name,type,city,county,enroll,mmr,xmed,xper
Ohio,Green Elementary,Public,Gallipolis,Gallia,40,100,0,0
Ohio,Grove City Christian,Private,Grove City,Franklin,46,100,0,0
Ohio,Guardian Angels,Private,Cincinnati,Hamilton,29,100,0,0
Ohio,Hannan Trace Elementary,Public,Crown City,Gallia,26,100,0,0
Ohio,Harambee Christian,Private,Columbus,Franklin,17,100,0,0
Ohio,Hathaway Brown,Private,Shaker Heights,Cuyahoga,29,100,0,0
Ohio,Hawthorne Elementary,Public,Lorain,Lorain,38,100,0,0
Ohio,Hills Elementary,Public,Mingo Junction,Jefferson,59,100,0,0
Ohio,Hocking Hills Elementary,Public,Logan,Hocking,25,100,0,0
Ohio,Holden Elementary,Public,Kent,Portage,46,100,0,0
Ohio,Holland Elementary,Public,Holland,Lucas,50,100,0,0
Ohio,Holy Family,Private,Cincinnati,Hamilton,25,100,0,0
Ohio,Holy Trinity,Private,Somerset,Perry,11,100,0,0
Ohio,Hope Academy Northwest Campus,Public,Cleveland,Cuyahoga,22,100,0,0
Ohio,Horizon Science Academy Lorain,Public,Lorain,Lorain,78,100,0,0
Ohio,Horizon Science Academy-Cleveland Middle,Public,Cleveland,Cuyahoga,38,100,0,0
Ohio,Huber Ridge Elementary,Public,Westerville,Franklin,75,100,0,0
Ohio,Incarnate Word Academy,Private,Parma Heights,Cuyahoga,31,100,0,0
Ohio,Incarnation,Private,Centerville,Montgomery,107,100,0,0
Ohio,J T Karaffa Elementary,Public,Toronto,Jefferson,75,100,0,0
Ohio,Jefferson Elementary,Public,Jefferson,Ashtabula,85,100,0,0
Ohio,John Paul Ii Catholic,Private,Cincinnati,Hamilton,25,100,0,0
Ohio,Jolly Tots Too!,Private,Columbus,Franklin,12,100,0,0
Ohio,Joseph M Gallagher,Public,Cleveland,Cuyahoga,78,100,0,0
Ohio,Julian & Marjorie Lange School Elementary,Public,Dayton,Montgomery,124,100,0,0
Ohio,Julie Billiart School Of St Sebastian Parish,Private,Akron,Summit,12,100,0,0
Ohio,Keene Elementary,Public,Keene,Coshocton,28,100,0,0
Ohio,Kenneth W Clement,Public,Cleveland,Cuyahoga,12,100,0,0
Ohio,Larchmont Elementary,Public,Toledo,Lucas,54,100,0,0
Ohio,Laurel,Private,Shaker Heights,Cuyahoga,18,100,0,0
Ohio,Lebanon United Methodist Kdg,Private,Lebanon,Warren,12,100,0,0
Ohio,Lincoln Elementary,Public,Cuyahoga Falls,Summit,81,100,0,0
Ohio,Linden Grove,Private,Cincinnati,Hamilton,11,100,0,0
Ohio,Linden Stem Academy (K-6),Public,Columbus,Franklin,52,100,0,0
Ohio,Little Hocking Elementary,Public,Little Hocking,Washington,76,100,0,0
Ohio,Livingston Elementary,Public,Columbus,Franklin,55,100,0,0
Ohio,Longcoy Elementary,Public,Kent,Portage,47,100,0,0
Ohio,Madison South Elementary,Public,Mansfield,Richland,104,100,0,0
Ohio,Martin Luther King Academy For Boys Elementary,Public,Toledo,Lucas,31,100,0,0
Ohio,Mater Dei Academy,Private,Wickliffe,Lake,32,100,0,0
Ohio,Mctigue Elementary,Public,Toledo,Lucas,60,100,0,0
Ohio,Miami Valley Academies,Public,Dayton,Montgomery,13,100,0,0
Ohio,Middletown Preparatory & Fitness Academy,Public,Middletown,Butler,43,100,0,0
Ohio,Miles,Public,Cleveland,Cuyahoga,58,100,0,0
Ohio,Millridge Elementary,Public,Cleveland,Cuyahoga,59,100,0,0
Ohio,Minford Primary Elementary,Public,Minford,Scioto,122,100,0,0
Ohio,Moler Elementary,Public,Columbus,Franklin,51,100,0,0
Ohio,Montpelier Elementary,Public,Montpelier,Williams,67,100,0,0
Ohio,Montrose Elementary,Public,Bexley,Franklin,52,100,0,0
Ohio,Mound Elementary,Public,Cleveland,Cuyahoga,50,100,0,0
Ohio,Mound Elementary,Public,Miamisburg,Montgomery,46,100,0,0
Ohio,Navarre Elementary,Public,Toledo,Lucas,57,100,0,0
Ohio,New Beginnings Christian,Private,Columbus,Franklin,14,100,0,0
Ohio,New Hope Christian Academy,Private,Circleville,Pickaway,24,100,0,0
Ohio,Noble Academy-Cleveland,Public,Euclid,Cuyahoga,43,100,0,0
Ohio,North Elementary,Public,East Liverpool,Columbiana,91,100,0,0
Ohio,Northland Preparatory And Fitness Academy,Public,Columbus,Franklin,21,100,0,0
Ohio,Northridge Elementary,Public,Springfield,Clark,71,100,0,0
Ohio,Northtowne Elementary,Public,Columbus,Franklin,56,100,0,0
Ohio,Ohio Avenue Elementary,Public,Columbus,Franklin,51,100,0,0
Ohio,Orchard Hollow Elementary,Public,Mentor,Lake,66,100,0,0
Ohio,Otis Elementary,Public,Fremont,Sandusky,39,100,0,0
Ohio,Our Lady Of Perpetual Help,Private,Toledo,Lucas,34,100,0,0
Ohio,Our Lady Of Rosary,Private,Dayton,Montgomery,14,100,0,0
Ohio,Our Lady Of The Lake,Private,Euclid,Cuyahoga,28,100,0,0
Ohio,Our Lady Of Victory,Private,Cincinnati,Hamilton,36,100,0,0
Ohio,Parsons Elementary,Public,Columbus,Franklin,68,100,0,0
Ohio,Pattison Elementary,Public,Milford,Clermont,70,100,0,0
Ohio,Paulding Elementary,Public,Paulding,Paulding,68,100,0,0
Ohio,Performance Academy Eastland,Public,Columbus,Franklin,44,100,0,0
Ohio,Perry Elementary,Public,Zanesville,Muskingum,37,100,0,0
Ohio,Phillips Elementary,Public,Marietta,Washington,43,100,0,0
Ohio,Pike Elementary,Public,Cambridge,Guernsey,40,100,0,0
Ohio,Piqua Catholic Elementary,Private,Piqua,Miami,16,100,0,0
Ohio,Poland Union Elementary,Public,Poland,Mahoning,118,100,0,0
Ohio,Possum Elementary,Public,Springfield,Clark,50,100,0,0
Ohio,Powhatan Elementary,Public,Powhatan Point,Belmont,14,100,0,0
Ohio,Prospect Elementary,Public,Elyria,Lorain,50,100,0,0
Ohio,Pymatuning Valley Primary Elementary,Public,Andover,Ashtabula,76,100,0,0
Ohio,Rainsboro Elementary,Public,Bainbridge,Highland,34,100,0,0
Ohio,Raymer Elementary,Public,Toledo,Lucas,47,100,0,0
Ohio,Reynolds Elementary,Public,Toledo,Lucas,45,100,0,0
Ohio,Richard Allen Preparatory,Public,Dayton,Montgomery,49,100,0,0
Ohio,Ridgeview Elementary,Public,Ashtabula,Ashtabula,60,100,0,0
Ohio,Ripley Union Lewis Huntington Elementary,Public,Ripley,Brown,59,100,0,0
Ohio,Riverside Elementary,Public,Dublin,Franklin,55,100,0,0
Ohio,Rock Creek Elementary,Public,Rock Creek,Ashtabula,43,100,0,0
Ohio,Rowland Elementary,Public,South Euclid,Cuyahoga,90,100,0,0
Ohio,Ruskin Prek-6,Public,Dayton,Montgomery,67,100,0,0
Ohio,Sacred Heart,Private,Fairfield,Butler,47,100,0,0
Ohio,Saint Bridget Of Kildare,Private,Parma,Cuyahoga,16,100,0,0
Ohio,Sciotoville,Public,Portsmouth,Scioto,29,100,0,0
Ohio,Scottwood Elementary,Public,Columbus,Franklin,75,100,0,0
Ohio,Seven Mile Elementary,Public,Seven Mile,Butler,60,100,0,0
Ohio,Sherman Elementary,Public,Toledo,Lucas,24,100,0,0
Ohio,South Scioto Academy,Public,Columbus,Franklin,26,100,0,0
Ohio,Southern Elementary,Public,Racine,Meigs,51,100,0,0
Ohio,Southwestern Elementary,Public,Patriot,Gallia,26,100,0,0
Ohio,Springdale Elementary,Public,Cincinnati,Hamilton,60,100,0,0
Ohio,Springfield Christian,Private,Springfield,Clark,17,100,0,0
Ohio,St Agatha,Private,Columbus,Franklin,25,100,0,0
Ohio,St Albert The Great,Private,Dayton,Montgomery,32,100,0,0
Ohio,St Andrew,Private,Columbus,Franklin,59,100,0,0
Ohio,St Angela Merici,Private,Fairview Park,Cuyahoga,38,100,0,0
Ohio,St Anthony,Private,Columbus,Franklin,14,100,0,0
Ohio,St Antoninus,Private,Cincinnati,Hamilton,37,100,0,0
Ohio,St Benedict Catholic,Private,Toledo,Lucas,28,100,0,0
Ohio,St Bernadette,Private,Amelia,Clermont,15,100,0,0
Ohio,St Catharine,Private,Columbus,Franklin,35,100,0,0
Ohio,St Cecilia,Private,Columbus,Franklin,25,100,0,0
Ohio,St Charles Borromeo,Private,Kettering,Montgomery,63,100,0,0
Ohio,St Dominic,Private,Cincinnati,Hamilton,28,100,0,0
Ohio,St Edward,Private,Ashland,Ashland,20,100,0,0
Ohio,St Francis Seraph,Private,Cincinnati,Hamilton,17,100,0,0
Ohio,St Gabriel,Private,Cincinnati,Hamilton,28,100,0,0
Ohio,St Gerard,Private,Lima,Allen,14,100,0,0
Ohio,St Henry Elementary,Public,Saint Henry,Mercer,75,100,0,0
Ohio,St Ignatius,Private,Cleveland,Cuyahoga,27,100,0,0
Ohio,St Joan Of Arc,Private,Canton,Stark,15,100,0,0
Ohio,St John The Baptist,Private,Harrison,Hamilton,44,100,0,0
Ohio,St John The Baptist,Private,Cincinnati,Hamilton,45,100,0,0
Ohio,St Joseph,Private,Hamilton,Butler,14,100,0,0
Ohio,St Joseph,Private,Sylvania,Lucas,44,100,0,0
Ohio,St Joseph The Provider,Private,Youngstown,Mahoning,23,100,0,0
Ohio,St Jude,Private,Elyria,Lorain,34,100,0,0
Ohio,St Lawrence,Private,Ironton,Lawrence,14,100,0,0
Ohio,St Mark's Evangelical Lutheran,Private,Milford,Clermont,17,100,0,0
Ohio,St Mary,Private,Columbus,Franklin,39,100,0,0
Ohio,St Mary,Private,Chardon,Geauga,28,100,0,0
Ohio,St Mary,Private,Van Wert,VanWert,17,100,0,0
Ohio,St Mary,Private,Marietta,Washington,16,100,0,0
Ohio,St Mary Immaculate Conception,Private,Avon,Lorain,18,100,0,0
Ohio,St Mary Magdalene,Private,Columbus,Franklin,22,100,0,0
Ohio,St Mary Of The Assumption,Private,Mentor,Lake,46,100,0,0
Ohio,St Mary Of The Falls,Private,Olmsted Falls,Cuyahoga,17,100,0,0
Ohio,St Matthias,Private,Columbus,Franklin,24,100,0,0
Ohio,St Nicholas,Private,Struthers,Mahoning,13,100,0,0
Ohio,St Patrick,Private,London,Madison,12,100,0,0
Ohio,St Paul,Private,Westerville,Delaware,76,100,0,0
Ohio,St Peter,Private,Huron,Erie,14,100,0,0
Ohio,St Peter,Private,North Ridgeville,Lorain,17,100,0,0
Ohio,St Peter In Chains,Private,Hamilton,Butler,14,100,0,0
Ohio,St Rita,Private,Solon,Cuyahoga,38,100,0,0
Ohio,St Rocco,Private,Cleveland,Cuyahoga,24,100,0,0
Ohio,St Rose,Private,New Lexington,Perry,11,100,0,0
Ohio,St Sebastian,Private,Akron,Summit,41,100,0,0
Ohio,St Susanna,Private,Mason,Warren,70,100,0,0
Ohio,St Timothy,Private,Columbus,Franklin,23,100,0,0
Ohio,St Ursula Villa,Private,Cincinnati,Hamilton,49,100,0,0
Ohio,St Veronica,Private,Cincinnati,Clermont,24,100,0,0
Ohio,St Vincent Family Centers,Private,Columbus,Franklin,37,100,0,0
Ohio,St Vivian,Private,Cincinnati,Hamilton,24,100,0,0
Ohio,Stewart Alternative Elementary,Public,Columbus,Franklin,44,100,0,0
Ohio,Strasburg-Franklin Elementary,Public,Strasburg,Tuscarawas,36,100,0,0
Ohio,Summit Acdy Comm Schl For Alternative Learners Of Middletown,Public,Middletown,Butler,14,100,0,0
Ohio,Sunview Elementary,Public,Lyndhurst,Cuyahoga,80,100,0,0
Ohio,The Wellington,Private,Columbus,Franklin,36,100,0,0
Ohio,Toledo Preparatory And Fitness Academy,Public,Toledo,Lucas,24,100,0,0
Ohio,Trevitt Elementary,Public,Columbus,Franklin,31,100,0,0
Ohio,Trimble Elementary,Public,Glouster,Athens,53,100,0,0
Ohio,Trotwood Preparatory & Fitness Academy,Public,Trotwood,Montgomery,40,100,0,0
Ohio,Valleyview Elementary,Public,Columbus,Franklin,47,100,0,0
Ohio,Walls Elementary,Public,Kent,Portage,77,100,0,0
Ohio,Walter Kidder Elementary,Public,Brunswick,Medina,56,100,0,0
Ohio,Washington Elementary,Public,Lindsey,Sandusky,11,100,0,0
Ohio,West Elementary,Public,Malta,Morgan,38,100,0,0
Ohio,Western Primary,Public,Latham,Pike,56,100,0,0
Ohio,Wilson,Public,cincinnati,Hamilton,79,100,0,0
Ohio,Wings Academy 1,Public,Cleveland,Cuyahoga,21,100,0,0
Ohio,Wintersville Elementary,Public,Wintersville,Jefferson,78,100,0,0
Ohio,Woodcrest Elementary,Public,Columbus,Franklin,49,100,0,0
Ohio,Woodland Elementary,Public,Mansfield,Richland,45,100,0,0
Ohio,Woodsfield Elementary,Public,Woodsfield,Monroe,48,100,0,0
Ohio,Wright Brothers Elementary,Public,Huber Heights,Montgomery,101,100,0,0
Ohio,Xenia Preschool,Public,Xenia,Greene,19,100,0,0
Ohio,Young Elementary,Public,Akron,Summit,71,100,0,0
Ohio,Zane Grey Elementary,Public,Zanesville,Muskingum,120,100,0,0
Ohio,Ohio Virtual Academy,Public,Maumee,Lucas,743,99.87,0.13,0
Ohio,Shawnee Early Childhood,Public,Cincinnati,Butler,207,99.52,0,0
Ohio,Stephen Bell Elementary,Public,Bellbrook,Greene,184,99.46,0.54,0
Ohio,Portsmouth Elementary,Public,Portsmouth,Scioto,142,99.3,0.7,0
Ohio,Lakeview Elementary,Public,Warren,Trumbull,127,99.21,0.79,0
Ohio,Lakeshore Primary Elementary,Public,Conneaut,Ashtabula,125,99.2,0,0
Ohio,Amanda-Clearcreek Primary,Public,Amanda,Fairfield,124,99.19,0,0
Ohio,St Ignatius Loyola,Private,Cincinnati,Hamilton,119,99.16,0.84,0
Ohio,Ironton Elementary,Public,Ironton,Lawrence,115,99.13,0,0
Ohio,Alpine Elementary,Public,Columbus,Franklin,107,99.07,0.93,0
Ohio,Clough Pike Elementary,Public,Cincinnati,Clermont,106,99.06,0.94,0
Ohio,Camden Primary,Public,Camden,Preble,105,99.05,0.95,0
Ohio,Madison Elementary,Public,Middletown,Butler,103,99.03,0.97,0
Ohio,Union Local Elementary,Public,Belmont,Belmont,103,99.03,0.97,0
Ohio,Rock Hill Elementary,Public,Ironton,Lawrence,101,99.01,0.99,0
Ohio,Summit Road Elementary,Public,Reynoldsburg,Licking,101,99.01,0,0
Ohio,Wyandot Run Elementary,Public,Powell,Delaware,101,99.01,0.99,0
Ohio,John Mcintire Elementary,Public,Zanesville,Muskingum,98,98.98,1.02,0
Ohio,South Range Elementary,Public,Canfield,Mahoning,96,98.96,1.04,0
Ohio,Bryden Elementary,Public,Beachwood,Cuyahoga,95,98.95,1.05,0
Ohio,Constellation Schools: Parma Community,Public,Parma,Cuyahoga,187,98.93,0.53,0
Ohio,Tremont Elementary,Public,Upper Arlington,Franklin,92,98.91,1.09,0
Ohio,Bridgeport Elementary,Public,Hamilton,Butler,91,98.9,1.1,0
Ohio,Ridgeway Elementary,Public,Hamilton,Butler,91,98.9,0,0
Ohio,Cheshire Elementary,Public,Delaware,Delaware,89,98.88,1.12,0
Ohio,North Adams Elementary,Public,Seaman,Adams,89,98.88,1.12,0
Ohio,Willowville Elementary,Public,Batavia,Clermont,89,98.88,0,0
Ohio,Ransom H Barr Elementary,Public,Canton,Stark,87,98.85,1.15,0
Ohio,Carrollton Elementary,Public,Carrollton,Carroll,85,98.82,0,0
Ohio,Greensview Elementary,Public,Upper Arlington,Franklin,84,98.81,1.19,0
Ohio,New Albany Early Learning Center,Public,New Albany,Franklin,335,98.81,0.9,0
Ohio,West Union Elementary,Public,West Union,Adams,84,98.81,1.19,0
Ohio,Maddux Elementary,Public,Cincinnati,Hamilton,83,98.8,0,0
Ohio,Jefferson Elementary,Public,Gahanna,Franklin,82,98.78,0,0
Ohio,North Linden Elementary,Public,Columbus,Franklin,82,98.78,0,0
Ohio,Sharonville Elementary,Public,Cincinnati,Hamilton,82,98.78,1.22,0
Ohio,New Concord Elementary,Public,New Concord,Muskingum,81,98.77,1.23,0
Ohio,Struble Elementary,Public,Cincinnati,Hamilton,161,98.76,0,0
Ohio,Cassingham Elementary,Public,Bexley,Franklin,80,98.75,1.25,0
Ohio,Holly Hill Elementary,Public,Amelia,Clermont,80,98.75,0,0
Ohio,Patrick Henry Elementary,Public,Hamler,Henry,80,98.75,1.25,0
Ohio,Crosby Elementary,Public,Harrison,Hamilton,79,98.73,0,0
Ohio,St James,Private,Cincinnati,Hamilton,79,98.73,0,0
Ohio,Ada Elementary,Public,Ada,Hardin,78,98.72,1.28,0
Ohio,Fairbanks Elementary,Public,Milford Center,Union,78,98.72,1.28,0
Ohio,Wildwood Elementary,Public,Middletown,Butler,78,98.72,1.28,0
Ohio,Indian Springs Elementary,Public,Powell,Delaware,77,98.7,1.3,0
Ohio,Walnut Elementary,Public,Ashville,Pickaway,77,98.7,0,0
Ohio,C H Campbell Elementary,Public,Canfield,Mahoning,75,98.67,0,0
Ohio,Monroe Primary,Public,Monroe,Butler,225,98.67,0.44,0
Ohio,Jackson Southview Elementary,Public,Jackson,Jackson,74,98.65,0,0
Ohio,Longfellow Elementary,Public,Toledo,Lucas,74,98.65,0,0
Ohio,Thornville Elementary,Public,Thornville,Perry,74,98.65,1.35,0
Ohio,Mayfield Center Elementary,Public,Mayfield,Cuyahoga,73,98.63,1.37,0
Ohio,Port Washington Elementary,Public,Port Washington,Tuscarawas,73,98.63,1.37,0
Ohio,Brook Park Memorial Elementary,Public,Brook Park,Cuyahoga,72,98.61,1.39,0
Ohio,Monac Elementary,Public,Toledo,Lucas,72,98.61,0,0
Ohio,South Point Elementary,Public,South Point,Lawrence,72,98.61,0,0
Ohio,Dresden Elementary,Public,Dresden,Muskingum,71,98.59,1.41,0
Ohio,Charles W Springmyer Elementary,Public,Cincinnati,Hamilton,70,98.57,1.43,0
Ohio,Columbus Arts & Technology Academy,Public,Columbus,Franklin,70,98.57,0,0
Ohio,Deveaux Elementary,Public,Toledo,Lucas,70,98.57,1.43,0
Ohio,Georgian Heights Alt Elementary,Public,Columbus,Franklin,70,98.57,0,0
Ohio,Hamersville Elementary,Public,Hamersville,Brown,70,98.57,0,0
Ohio,Kemp Prek-6,Public,Dayton,Montgomery,70,98.57,0,0
Ohio,Liberty Tree Elementary,Public,Powell,Delaware,70,98.57,1.43,0
Ohio,Pleasant Run Elementary,Public,Cincinnati,Hamilton,140,98.57,0.71,0
Ohio,Warder Park-Wayne Elementary,Public,Springfield,Clark,70,98.57,0,0
Ohio,Buckeye Elementary,Public,Salem,Columbiana,139,98.56,0.72,0
Ohio,Arrowood Elementary,Public,Xenia,Greene,69,98.55,0,0
Ohio,Isham Memorial Elementary,Public,Wadsworth,Medina,69,98.55,1.45,0
Ohio,Immaculate Heart Of Mary,Private,Cincinnati,Hamilton,68,98.53,1.47,0
Ohio,Stevenson Elementary,Public,Columbus,Franklin,68,98.53,1.47,0
Ohio,Wilcox Elementary,Public,Twinsburg,Summit,273,98.53,0.73,0
Ohio,Longfellow Elementary,Public,Fostoria,Seneca,135,98.52,1.48,0
Ohio,Brunswick Memorial Elementary,Public,Brunswick,Medina,67,98.51,1.49,0
Ohio,Crestview Elementary,Public,Convoy,VanWert,67,98.51,1.49,0
Ohio,Lincoln Elementary,Public,Gahanna,Franklin,67,98.51,1.49,0
Ohio,Robert Frost Elementary,Public,Westerville,Franklin,67,98.51,1.49,0
Ohio,Wickliffe Elementary,Public,Upper Arlington,Franklin,67,98.51,1.49,0
Ohio,Highland Drive Elementary,Public,Brecksville,Cuyahoga,66,98.48,0,0
Ohio,O H Somers Elementary,Public,Mogadore,Summit,66,98.48,1.52,0
Ohio,Carey Elementary,Public,Carey,Wyandot,65,98.46,1.54,0
Ohio,Gurney Elementary,Public,Chagrin Falls,Geauga,130,98.46,0.77,0
Ohio,Independence Primary,Public,Independence,Cuyahoga,65,98.46,1.54,0
Ohio,St Gabriel,Private,Mentor,Lake,64,98.44,1.56,0
Ohio,Western Reserve Elementary,Public,Collins,Huron,64,98.44,0,0
Ohio,Worthington Park Elementary,Public,Westerville,Franklin,64,98.44,1.56,0
Ohio,Olentangy Meadows Elementary,Public,Lewis,Delaware,127,98.43,1.57,0
Ohio,Eastern Primary Elementary,Public,Beaver,Pike,63,98.41,0,0
Ohio,Joshua Dixon Elementary,Public,Columbiana,Columbiana,63,98.41,1.59,0
Ohio,Ridgedale Elementary,Public,Morral,Marion,63,98.41,0,0
Ohio,Focus Learning Academy Of Northern Columbus,Public,Columbus,Franklin,62,98.39,1.61,0
Ohio,Granby Elementary,Public,Columbus,Franklin,62,98.39,1.61,0
Ohio,Groveport Community,Public,Groveport,Franklin,124,98.39,0.81,0
Ohio,Groveport Elementary,Public,Groveport,Franklin,62,98.39,0,0
Ohio,Jefferson Ave Elementary,Public,Shadyside,Belmont,62,98.39,1.61,0
Ohio,Mapleton Elementary,Public,Ashland,Ashland,62,98.39,0,0
Ohio,Mercer Elementary,Public,Shaker Heights,Cuyahoga,62,98.39,1.61,0
Ohio,Newton Falls Elementary,Public,Newton Falls,Trumbull,62,98.39,1.61,0
Ohio,Redwood Elementary,Public,Avon Lake,Lorain,62,98.39,1.61,0
Ohio,St Clairsville Elementary,Public,Saint Clairsville,Belmont,124,98.39,1.61,0
Ohio,Boulevard Elementary,Public,Shaker Heights,Cuyahoga,61,98.36,0,0
Ohio,Cypress Christian,Private,Galloway,Franklin,61,98.36,1.64,0
Ohio,Edison Elementary,Public,Ashland,Ashland,122,98.36,0.82,0
Ohio,South Bloomfield Elementary,Public,South Bloomfield,Pickaway,61,98.36,1.64,0
Ohio,South Central Elementary,Public,Greenwich,Huron,61,98.36,0,0
Ohio,West Mound Elementary,Public,Columbus,Franklin,61,98.36,0,0
Ohio,Amelia Elementary,Public,Amelia,Clermont,121,98.35,0.83,0
Ohio,Constellation Schools: Elyria Community,Public,Elyria,Lorain,60,98.33,0,0
Ohio,Locust Corner Elementary,Public,Cincinnati,Clermont,60,98.33,0,0
Ohio,Snowhill Elementary,Public,Springfield,Clark,59,98.31,1.69,0
Ohio,Symmes Valley Elementary,Public,Willow Wood,Lawrence,59,98.31,0,0
Ohio,Dorr Street Elementary,Public,Toledo,Lucas,58,98.28,1.72,0
Ohio,Ely Elementary,Public,Elyria,Lorain,58,98.28,0,0
Ohio,Lagonda Elementary,Public,Springfield,Clark,58,98.28,1.72,0
Ohio,Portsmouth West Elementary,Public,West Portsmouth,Scioto,116,98.28,0,0
Ohio,Blue Ash Elementary,Public,Cincinnati,Hamilton,115,98.26,1.74,0
Ohio,Byesville Elementary,Public,Byesville,Guernsey,57,98.25,0,0
Ohio,Elmhurst Elementary,Public,Toledo,Lucas,57,98.25,0,0
Ohio,William Mckinley Elementary,Public,Marion,Marion,57,98.25,0,0
Ohio,Beaver Local Elementary,Public,East Liverpool,Columbiana,112,98.21,0,0
Ohio,Lakewood Catholic Academy,Private,Lakewood,Cuyahoga,56,98.21,0,0
Ohio,Binns Elementary,Public,Columbus,Franklin,55,98.18,0,0
Ohio,Columbus Academy,Private,Gahanna,Franklin,55,98.18,1.82,0
Ohio,Leipsic Elementary,Public,Leipsic,Putnam,55,98.18,1.82,0
Ohio,Southeast Primary Elementary,Public,Ravenna,Portage,110,98.18,0.91,0
Ohio,Glen Oak Elementary,Public,Lewis Center,Delaware,109,98.17,1.83,0
Ohio,Brantner Lane Elementary,Public,Cincinnati,Clermont,54,98.15,1.85,0
Ohio,Cleveland Prek-6,Public,Dayton,Montgomery,54,98.15,1.85,0
Ohio,Coy Elementary,Public,Oregon,Lucas,54,98.15,1.85,0
Ohio,Currie Elementary,Public,Cortland,Trumbull,54,98.15,1.85,0
Ohio,Sullivant Elementary,Public,Columbus,Franklin,54,98.15,0,0
Ohio,Kings Mills Elementary,Public,Kings Mills,Warren,107,98.13,1.87,0
Ohio,Milton-Union Elementary,Public,West Milton,Miami,107,98.13,0,0
Ohio,Secrest Elementary,Public,Senecaville,Guernsey,53,98.11,1.89,0
Ohio,Starling Pk-8,Public,Columbus,Franklin,53,98.11,0,0
Ohio,Helen Arnold Community Learning Center,Public,Akron,Summit,52,98.08,0,0
Ohio,Mckinley Elementary,Public,Elyria,Lorain,52,98.08,1.92,0
Ohio,National Road,Public,Zanesville,Muskingum,52,98.08,1.92,0
Ohio,Buckeye Elementary,Public,Painesville,Lake,51,98.04,0,0
Ohio,Burlington Elementary,Public,South Point,Lawrence,51,98.04,1.96,0
Ohio,Columbus Africentric Early College Elementary,Public,Columbus,Franklin,51,98.04,1.96,0
Ohio,Lake Cable Elementary,Public,Canton,Stark,102,98.04,0,0
Ohio,Salem Elementary,Public,Columbus,Franklin,51,98.04,0,0
Ohio,Deca Prep,Public,Dayton,Montgomery,101,98.02,0.99,0
Ohio,Walker Elementary,Public,Canton,Stark,101,98.02,0.99,0
Ohio,Big Creek Elementary,Public,Middleburg Hts,Cuyahoga,100,98,2,0
