State,Location,AIAN,Asian,Black,Hispanic,White,Multi,Total
AZ,town-remote,7.295373665,0.355871886,1.512455516,29.44839858,59.0747331,2.31316726,1124
AZ,rural-distant,1.136363636,0.568181818,0,63.06818182,35.22727273,0,176
AZ,town-remote,2.665706052,0.864553314,1.224783862,63.6167147,30.04322767,1.585014409,1388
AZ,rural-distant,0,0,0,25.47169811,71.69811321,2.830188679,106
AZ,city-large,10.34482759,0,13.79310345,68.96551724,6.896551724,0,29
AZ,city-large,0.916310324,0.24434942,2.687843616,93.34147831,2.504581552,0.305436775,1637
AZ,rural-distant,0.331125828,0,0,99.66887417,0,0,302
AZ,rural-fringe,1.072705602,0.834326579,1.907032181,33.61144219,59.83313468,2.74135876,839
AZ,town-remote,0.070163129,0.403437993,0.052622347,98.78968602,0.631468163,0.052622347,5701
AZ,city-large,6.170212766,3.191489362,7.021276596,70.85106383,10.42553191,2.340425532,470
AZ,rural-remote,0,0,0,22.22222222,72.22222222,5.555555556,18
AZ,rural-remote,0,0,0,10.29411765,89.70588235,0,68
AZ,town-remote,73.50018403,0.736105999,0.368053,5.373573795,15.86308428,4.158998896,2717
AZ,rural-distant,0.67114094,0,1.342281879,65.10067114,32.66219239,0.223713647,447
AZ,rural-fringe,0.987166831,1.678183613,2.566633761,28.43040474,62.48766041,3.849950642,1013
AZ,city-large,0.9704761,3.859848127,3.056369537,30.65192047,57.39988027,4.061505498,31737
AZ,town-distant,29.79613173,0.156821746,0.313643492,44.95556717,19.07997909,5.697856769,1913
AZ,rural-distant,0,0,2.597402597,77.92207792,19.48051948,0,77
AZ,rural-distant,0,0,0,57.33333333,41.33333333,1.333333333,75
AZ,town-remote,2.426564496,0.766283525,0.297999149,21.32822478,71.81779481,3.363133248,2349
AZ,rural-remote,98.46938776,0,0.510204082,1.020408163,0,0,196
AZ,rural-remote,1.030927835,0,0,23.71134021,74.22680412,1.030927835,97
AZ,city-large,1.096404583,2.103911497,7.230343738,74.22955354,12.23824575,3.101540893,10124
AZ,suburban-large,0.910968399,2.987523694,4.656689394,32.64774946,54.69205307,4.105015984,35347
AZ,city-large,3.13253012,1.25,7.801204819,81.37048193,4.909638554,1.536144578,6640
AZ,city-large,2.513955422,1.920107684,8.840413318,80.55346609,4.608258443,1.563799042,25259
AZ,rural-distant,2.673796791,0,2.139037433,79.67914439,15.50802139,0,187
AZ,town-remote,1.361386139,0.247524752,0.99009901,25.61881188,68.56435644,3.217821782,808
AZ,rural-remote,0.819672131,1.639344262,0.819672131,12.29508197,81.96721311,2.459016393,122
AZ,town-remote,21.18802619,0.748362956,0.467726848,24.64920486,48.17586529,4.770813845,2138
AZ,rural-fringe,1.111111111,0,1.111111111,15.55555556,81.11111111,1.111111111,90
AZ,city-small,2.026342452,1.494427558,1.063829787,15.04559271,78.16616008,2.203647416,3948
AZ,rural-remote,96.41319943,0,0,1.721664275,0.860832138,1.004304161,697
AZ,rural-fringe,0.523560209,0.523560209,0,50.78534031,46.07329843,2.094240838,191
AZ,suburban-large,1.016691958,1.57814871,2.731411229,23.5508346,68.81638847,2.306525038,6590
AZ,rural-remote,0,0.712589074,0.237529691,60.57007126,36.81710214,1.662707838,421
AZ,rural-remote,98.54809437,0.54446461,0,0.181488203,0.725952813,0,551
AZ,rural-distant,1.483679525,1.18694362,0.890207715,34.12462908,59.64391691,2.670623145,337
AZ,town-remote,97.63636364,2.060606061,0.060606061,0.060606061,0,0.181818182,1650
AZ,city-large,2.217529039,0.844772967,14.78352693,76.55755016,4.012671595,1.583949314,947
AZ,city-large,1.358011171,0.865184536,12.01401818,81.53542876,3.175993867,1.051363487,9131
AZ,town-remote,4.147104851,0.625978091,0.469483568,23.39593114,70.34428795,1.017214397,1278
AZ,rural-distant,0.844704353,0.584795322,4.028589994,41.00064977,51.33203379,2.209226771,1539
AZ,rural-distant,91.54676259,0.35971223,0,6.474820144,0,1.618705036,556
AZ,town-remote,0.909681611,0.227420403,0.909681611,51.26705653,45.32163743,1.364522417,3078
AZ,town-distant,0.864372152,1.540154015,2.938865315,52.06663523,40.12258369,2.467389596,6363
AZ,rural-remote,0,0,0,100,0,0,21
AZ,rural-remote,1.754385965,0,0,56.14035088,42.10526316,0,114
AZ,rural-fringe,0,1.333333333,0,96.44444444,2.222222222,0,225
AZ,town-remote,0,0.85495283,0.088443396,95.54834906,3.331367925,0.176886792,3392
AZ,town-fringe,2.428256071,0,8.388520971,81.67770419,7.06401766,0.441501104,453
AZ,city-midsize,2.430763954,5.350252937,4.209894538,22.17268284,64.3187859,1.517619823,23326
AZ,rural-remote,20.8,0.8,0,20,51.2,7.2,125
AZ,rural-remote,0,0,0,23.52941176,76.47058824,0,34
AZ,rural-fringe,4.121212121,0.96969697,0.848484848,17.33333333,74.02020202,2.707070707,2475
AZ,suburban-large,0.874756191,4.128494592,3.451740647,19.0023051,69.40126485,3.141438619,33838
AZ,rural-distant,0,0,0,7.142857143,92.85714286,0,14
AZ,town-remote,5.538098979,0.196386489,0.196386489,12.17596229,78.12254517,3.770620581,2546
AZ,town-remote,1.030927835,0,0,65.97938144,29.3814433,3.608247423,194
AZ,town-fringe,2.339776195,0.1356392,0.1356392,95.25262801,2.102407596,0.0339098,2949
AZ,rural-distant,0,1.818181818,0.909090909,26.36363636,68.18181818,2.727272727,110
AZ,rural-distant,0.791556728,0.791556728,0.263852243,9.234828496,87.33509235,1.583113456,379
AZ,town-remote,9.787735849,1.533018868,0.825471698,23.23113208,63.20754717,1.41509434,848
AZ,rural-distant,18.5110664,1.207243461,1.408450704,66.59959759,11.67002012,0.60362173,497
AZ,city-large,3.163967988,0.508716422,2.214777592,89.60853651,3.908431044,0.595570445,16119
AZ,town-distant,0.544959128,0.272479564,1.089918256,84.19618529,13.6239782,0.272479564,367
AZ,suburban-large,1.615969582,1.235741445,1.045627376,20.10456274,72.52851711,3.469581749,2104
AZ,city-midsize,6.837093592,3.868919962,10.8346916,52.83520631,21.33482028,4.289268251,11657
AZ,city-midsize,4.322258159,5.792413996,11.62158189,34.17377242,40.14260512,3.947368421,13604
AZ,town-remote,0.698893419,0.465928946,0.465928946,22.94700058,73.61677344,1.805474665,1717
AZ,rural-remote,8.823529412,11.76470588,0,0.980392157,78.43137255,0,102
AZ,rural-distant,0,0,0,19.04761905,80.95238095,0,21
AZ,city-large,0.878334418,1.561483409,10.99544567,80.22121015,4.912166558,1.431359792,3074
AZ,suburban-midsize,1.032982965,1.91192461,9.260601667,78.04458137,8.164189924,1.585719464,11036
AZ,rural-fringe,5.019685039,0.787401575,3.543307087,60.62992126,27.65748031,2.362204724,1016
AZ,rural-distant,1.002506266,1.503759398,5.513784461,28.82205514,57.39348371,5.764411028,798
AZ,rural-distant,17.20430108,3.225806452,0,16.12903226,60.21505376,3.225806452,93
AZ,town-remote,96.9005848,0.81871345,0.175438596,0.994152047,1.052631579,0.058479532,1710
AZ,city-large,3.579236144,2.063954734,5.990398217,63.92901539,20.46165716,3.975738351,46658
AZ,city-large,2.200614125,0.972364381,11.56601842,76.10030706,7.011258956,2.149437052,1954
AZ,city-large,0.475548863,2.599667116,4.406752794,33.19331061,55.00515178,4.319568836,12617
AZ,rural-remote,78.84615385,0.961538462,0,11.53846154,6.730769231,1.923076923,104
AZ,rural-remote,4.347826087,0.869565217,1.739130435,8.695652174,83.47826087,0.869565217,115
AZ,city-large,3.6900369,2.94773878,8.431305243,53.6900369,27.73963786,3.501244315,23306
AZ,rural-distant,0,0,0,85.29411765,13.7254902,0.980392157,204
AZ,rural-remote,0,0,0,88.15789474,11.84210526,0,76
AZ,town-remote,98.32303619,0.353045013,0.088261253,0.52956752,0.088261253,0.617828773,2266
AZ,rural-fringe,0.626740947,0.208913649,1.880222841,31.68523677,63.85793872,1.740947075,1436
AZ,rural-fringe,0.526315789,0.614035088,0.526315789,66.57894737,31.40350877,0.350877193,1140
AZ,town-distant,5.007824726,2.190923318,1.251956182,37.55868545,53.05164319,0.938967136,639
AZ,city-large,0.337268128,0.168634064,7.082630691,90.89376054,1.011804384,0.505902192,1186
AZ,town-remote,98.92703863,0.214592275,0,0.536480687,0.268240343,0.053648069,1864
AZ,town-remote,50.09310987,0.558659218,1.44320298,26.21042831,18.10986965,3.584729981,2148
AZ,rural-distant,0,0,2.777777778,13.88888889,80.55555556,2.777777778,36
AZ,rural-remote,0,5.555555556,8.333333333,5.555555556,80.55555556,0,36
AZ,rural-distant,2.777777778,0,2.777777778,19.44444444,66.66666667,8.333333333,36
AZ,city-small,1.438260056,1.204396632,1.777362021,70.65014032,24.09962582,0.830215154,8552
AZ,city-small,0.773551892,0.994566719,1.197163643,84.28032047,12.46891979,0.285477484,10859
AZ,town-distant,0.77294686,2.222222222,0.38647343,50.43478261,41.73913043,4.444444444,1035
AR,rural-fringe,0.075815011,0,12.73692191,5.231235785,78.54435178,3.411675512,1319
AR,town-distant,0.106951872,0.320855615,0.320855615,2.887700535,96.25668449,0.106951872,935
AR,rural-distant,0.353773585,0.117924528,1.768867925,4.83490566,92.80660377,0.117924528,848
AR,town-distant,0.353940538,1.651722511,2.05285512,4.318074563,90.37281737,1.250589901,4238
AR,rural-distant,0.61500615,0.12300123,0.49200492,2.4600246,95.0799508,1.2300123,813
AR,town-distant,0.545289306,2.938503484,6.392002424,5.149954559,82.70221145,2.272038776,3301
AR,rural-fringe,0.469777639,1.597243971,5.7626057,19.48011275,69.52709051,3.163169433,3193
AR,rural-remote,0.512820513,0.341880342,1.196581197,4.102564103,92.99145299,0.854700855,585
AR,rural-remote,0.19047619,0.19047619,0.761904762,2.095238095,95.42857143,1.333333333,525
AR,rural-fringe,0.314465409,0.786163522,37.6572327,7.783018868,50.94339623,2.51572327,1272
AR,city-small,0.196560197,0.343980344,96.24078624,1.105651106,1.498771499,0.614250614,4070
AR,rural-distant,0.125944584,0.125944584,19.52141058,7.934508816,69.89924433,2.392947103,1588
AR,town-remote,0.07513148,0.15026296,24.56799399,6.386175808,65.51465064,3.305785124,1331
AR,rural-remote,0.257069409,0.257069409,36.76092545,1.285347044,56.55526992,4.884318766,389
AR,rural-remote,0,0.213675214,38.24786325,2.991452991,56.83760684,1.709401709,468
AR,rural-remote,0.483091787,3.8647343,0.966183575,22.22222222,69.3236715,3.140096618,414
AR,town-remote,0.25025025,0,20.27027027,15.46546547,63.11311311,0.900900901,1998
AR,town-remote,0.488538144,0.789177001,0.375798572,3.833145434,91.58211199,2.931228861,2661
AR,town-remote,0.104384134,1.461377871,52.71398747,5.219206681,37.78705637,2.713987474,2874
AR,rural-distant,0.160513644,0.080256822,28.97271268,7.704654896,61.23595506,1.845906902,1246
AR,rural-fringe,0.089686099,0.179372197,0.627802691,5.201793722,93.3632287,0.538116592,1115
AR,town-distant,0,0.245549417,12.3388582,6.875383671,78.75997545,1.780233272,1629
AR,rural-distant,0,0.257069409,11.43958869,8.483290488,75.06426735,4.755784062,778
AR,rural-fringe,1.466890193,3.059513831,3.017602682,61.48365465,29.00251467,1.969823973,2386
AR,rural-distant,0,0.249376559,13.96508728,1.995012469,83.79052369,0,802
AR,rural-distant,0,0.333889816,62.27045075,2.504173623,32.88814691,2.003338898,599
AR,rural-distant,0.104821803,0,27.35849057,2.410901468,69.28721174,0.838574423,954
AR,rural-remote,0.192678227,0.096339114,16.08863198,2.215799615,80.15414258,1.252408478,1038
AR,rural-distant,0.762388818,0.762388818,1.65184244,4.828462516,91.4866582,0.508259212,787
AR,rural-remote,0,0,0,1.769911504,98.00884956,0.221238938,452
AR,rural-remote,0.280112045,0.280112045,0.56022409,2.521008403,91.59663866,4.761904762,357
AR,rural-distant,2.116402116,2.248677249,0.396825397,2.91005291,90.60846561,1.71957672,756
AR,rural-remote,2.173913043,0.310559006,0,2.173913043,95.34161491,0,644
AR,rural-remote,0.559284116,0.33557047,0.223713647,10.85011186,85.90604027,2.125279642,894
AR,town-distant,0.205973223,0.205973223,0.205973223,2.574665294,92.79093718,4.016477858,971
AR,rural-remote,3.13111546,0,0.391389432,30.82191781,62.91585127,2.739726027,1022
AR,suburban-large,0.356506239,1.044053985,50.77667431,7.359307359,35.80341227,4.660045837,3927
AR,suburban-midsize,1.427664975,0.634517766,1.269035533,4.156091371,88.13451777,4.378172589,3152
AR,rural-distant,0.378787879,0.568181818,0.568181818,3.787878788,93.93939394,0.757575758,528
AR,town-distant,0.107758621,1.724137931,37.98491379,6.519396552,51.18534483,2.478448276,1856
AR,rural-distant,0,5.592841163,5.592841163,4.474272931,84.34004474,0,447
AR,town-distant,1.057082452,0.070472163,28.61169838,4.016913319,60.67653277,5.567300916,1419
AR,rural-distant,0.290135397,0.290135397,1.063829787,2.417794971,94.58413926,1.353965184,1034
AR,rural-remote,0.231481481,0,54.16666667,3.240740741,39.81481481,2.546296296,432
AR,town-distant,0.393700787,0.472440945,3.070866142,5.905511811,86.2992126,3.858267717,1270
AR,rural-distant,0.602409639,0.722891566,34.93975904,3.012048193,60.72289157,0,830
AR,rural-fringe,0.122399021,0.305997552,2.692778458,4.895960832,90.75887393,1.223990208,1634
AR,rural-distant,0.169491525,0,4.06779661,3.559322034,90.6779661,1.525423729,590
AR,town-fringe,0.600240096,0.510204082,3.511404562,4.291716687,89.10564226,1.980792317,3332
AR,suburban-large,0.211457132,1.211072664,9.034986544,7.785467128,79.1810842,2.575932334,5202
AR,suburban-large,1.170483461,0.559796438,0.96692112,6.921119593,89.10941476,1.272264631,1965
AR,city-small,1.234270576,7.062436029,2.980311879,10.92781022,73.91775543,3.877415859,16609
AR,rural-distant,1.542416452,0.428449015,0.342759212,2.227934876,95.20137104,0.257069409,1167
AR,town-distant,0.352289884,4.579768495,0.201308505,26.87468546,67.23704076,0.754906895,1987
AR,rural-distant,0.977517107,0.782013685,1.46627566,7.233626588,89.24731183,0.293255132,1023
AR,rural-remote,0,0.804828974,16.29778672,12.87726358,67.40442656,2.615694165,497
AR,town-remote,0.19828156,0.528750826,82.22075347,3.43688037,13.41705221,0.19828156,1513
AR,rural-remote,0,1.377410468,0.550964187,3.581267218,90.63360882,3.856749311,363
AR,town-distant,1.276935355,0.558659218,0.319233839,5.666400638,89.22585794,2.952913009,1253
AR,rural-distant,0,0,1.898734177,1.687763713,96.20253165,0.210970464,474
AR,town-remote,0,0.74906367,60.86142322,2.247191011,35.20599251,0.936329588,534
AR,suburban-small,0.28203062,0.402900886,2.175664786,3.5455278,92.34488316,1.248992748,2482
AR,suburban-large,0.162109586,1.956122339,15.28153031,11.92045823,69.24240787,1.437371663,9253
AR,rural-distant,0,0.127713921,0.127713921,19.54022989,79.43805875,0.766283525,783
AR,suburban-large,0.52899875,2.010195249,2.462248726,5.366932769,87.62142926,2.010195249,10397
AR,rural-remote,0.654664484,0.327332242,0.490998363,16.85761047,79.37806874,2.291325696,611
AR,rural-remote,0.465116279,0.465116279,0.23255814,2.093023256,96.74418605,0,430
AR,rural-distant,0,0.142247511,9.672830725,2.702702703,86.20199147,1.280227596,703
AR,rural-fringe,0.222593211,0,1.725097385,3.283249861,93.09961046,1.669449082,1797
AR,rural-distant,0.226500566,0.113250283,1.132502831,3.171007928,94.67723669,0.679501699,883
AR,rural-distant,3.07503075,0.12300123,0.12300123,4.55104551,83.27183272,8.856088561,813
AR,rural-distant,0.087183958,0.348735833,0.261551874,0.871839582,97.55884917,0.871839582,1147
AR,rural-distant,0.392670157,0.130890052,0.392670157,12.56544503,84.16230366,2.356020942,764
AR,rural-distant,0.741525424,1.377118644,0.63559322,4.237288136,90.25423729,2.754237288,944
AR,rural-remote,0,0,47.96905222,10.05802708,35.58994197,6.382978723,517
AR,rural-distant,0.157728707,0.157728707,0,3.470031546,96.21451104,0,634
AR,town-remote,0.191570881,6.858237548,2.260536398,36.09195402,52.45210728,2.14559387,2610
AR,rural-remote,0.144196107,0.144196107,0.43258832,5.984138428,92.06921413,1.225666907,1387
AR,rural-remote,0.609756098,0,0.203252033,1.829268293,96.95121951,0.406504065,492
AR,city-small,0.215728574,1.539517552,28.77034713,9.91370857,57.38380075,2.176897431,10198
AR,rural-distant,0.424328147,0.848656294,0.424328147,1.697312588,96.60537482,0,707
AR,rural-distant,1.059322034,6.991525424,0.847457627,0.211864407,90.6779661,0.211864407,472
AR,town-remote,0.219418541,0.548546352,32.52879868,2.962150302,62.53428415,1.206801975,1823
AR,rural-fringe,1.337792642,0.334448161,3.177257525,11.53846154,76.92307692,6.688963211,598
AR,rural-remote,0,1.710376283,1.482326112,53.13568985,42.41733181,1.254275941,877
AR,town-remote,0.142585551,0.950570342,1.901140684,33.65019011,61.83460076,1.520912548,2104
AR,rural-distant,2.53164557,7.120253165,2.53164557,34.49367089,53.00632911,0.316455696,632
AR,town-remote,0,0,94.62365591,2.419354839,2.688172043,0.268817204,372
AR,rural-distant,0.181488203,0,8.529945554,0.362976407,89.65517241,1.270417423,551
AR,rural-remote,2.044293015,0,0.511073254,5.110732538,92.33390119,0,587
AR,city-small,0.15503876,0.23255814,91.08527132,2.248062016,5.736434109,0.542635659,1290
AR,rural-distant,0.491918482,0.421644413,0.562192551,3.162333099,93.74560787,1.616303584,1423
AR,town-remote,0.185528757,0.371057514,25.04638219,6.771799629,65.76994434,1.85528757,1078
AR,town-distant,0.147167035,0.441501104,64.45916115,11.40544518,22.88447388,0.662251656,1359
AR,rural-distant,0,0,98.27586207,0,1.253918495,0.470219436,638
AR,rural-distant,0.58910162,0,3.24005891,9.42562592,83.94698085,2.798232695,679
AR,town-remote,0.135715901,1.198823796,49.06129835,9.18344266,37.4802081,2.940511197,4421
AR,rural-fringe,1.404958678,0.41322314,0.991735537,5.454545455,89.66942149,2.066115702,1210
AR,town-distant,0.391134289,0,37.80964798,7.953063885,50.71707953,3.129074316,767
AR,rural-distant,0.927357032,1.391035549,2.318392581,8.964451314,85.93508501,0.463678516,647
AR,town-remote,0.07733952,0.696055684,60.47950503,2.513534416,31.82521268,4.408352668,2586
AR,suburban-large,0.562659847,0.613810742,3.017902813,8.388746803,82.25063939,5.166240409,1955
AR,city-small,0.621434393,4.400977995,9.616951915,12.46943765,67.48166259,5.409535452,9816
AR,rural-remote,0.911161731,0.797266515,0.227790433,2.277904328,94.19134396,1.59453303,878
AR,town-distant,0.12300123,0.12300123,60.88560886,4.55104551,33.94833948,0.36900369,813
AR,rural-distant,1.619433198,0,13.96761134,6.477732794,73.88663968,4.048582996,494
AR,town-distant,0.115651503,1.233616037,87.43253662,1.580570547,9.136468774,0.501156515,2594
AR,city-small,1.14640232,5.610627824,11.19428148,33.79189426,41.78973633,6.467057792,14829
AR,rural-distant,0.874890639,0.174978128,0.262467192,1.487314086,96.32545932,0.874890639,1143
AR,rural-fringe,0.180831826,0,0.361663653,10.12658228,84.99095841,4.339963834,553
AR,town-distant,4.385026738,7.700534759,0.534759358,14.75935829,65.34759358,7.272727273,935
AR,rural-distant,0.471698113,0,0.471698113,2.924528302,93.49056604,2.641509434,1060
AR,rural-distant,1.251303441,0.834202294,0.521376434,18.97810219,76.74661105,1.668404588,959
AR,rural-distant,2.721088435,1.203558346,0.523286238,6.174777603,86.1329147,3.244374673,1911
AR,town-distant,0.609756098,4.039634146,0.457317073,45.04573171,49.23780488,0.609756098,1312
